order_id,customer_id,order_date,delivery_date,discount,shipping_cost,payment_method
3752,222,2023-04-14,2023-04-22,0.1,41.36,Credit Card
3753,358,2025-02-08,2025-02-17,0.05,49.68,PayPal
3754,331,2025-07-20,2025-07-24,0.0,19.42,PayPal
3755,111,2025-07-21,2025-07-30,0.1,16.64,Credit Card
3756,132,2024-09-09,2024-09-11,0.15,27.62,PayPal
3757,487,2023-06-28,2023-07-05,0.05,22.36,Wire
3758,41,2023-10-27,2023-11-02,0.0,18.21,Debit
3759,231,2024-12-27,2024-12-30,0.0,33.29,Debit
3760,64,2023-03-03,2023-03-07,0.0,13.72,Credit Card
3761,472,2025-05-02,2025-05-05,0.05,15.91,Wire
3762,252,2023-02-05,2023-02-08,0.15,48.15,Credit Card
3763,136,2024-12-06,2024-12-12,0.0,13.89,Debit
3764,110,2023-05-29,2023-06-05,0.0,18.25,PayPal
3765,129,2024-04-28,2024-05-03,0.0,32.05,Debit
3766,432,2023-03-07,2023-03-16,0.1,21.64,Debit
3767,470,2023-11-17,2023-11-25,0.1,38.61,PayPal
3768,210,2025-04-28,2025-05-06,0.0,5.72,Credit Card
3769,458,2025-06-13,2025-06-15,0.0,39.0,Credit Card
3770,163,2025-09-03,2025-09-08,0.0,49.24,Debit
3771,426,2023-11-23,2023-11-26,0.0,42.96,Wire
3772,444,2023-04-23,2023-04-30,0.1,21.86,PayPal
3773,171,2023-05-10,2023-05-16,0.05,16.45,PayPal
3774,35,2024-07-17,2024-07-19,0.0,39.03,PayPal
3775,225,2024-03-21,2024-03-27,0.0,14.09,Credit Card
3776,267,2025-08-06,2025-08-08,0.0,47.7,PayPal
3777,474,2024-10-26,2024-10-31,0.0,28.23,PayPal
3778,180,2025-04-13,2025-04-18,0.0,35.25,Credit Card
3779,202,2024-04-19,2024-04-26,0.0,18.92,Credit Card
3780,262,2023-10-16,2023-10-22,0.0,26.71,Debit
3781,350,2024-10-22,2024-10-31,0.0,47.79,PayPal
3782,174,2025-09-06,2025-09-13,0.0,25.42,Wire
3783,303,2024-11-01,2024-11-05,0.0,13.97,Debit
3784,145,2024-07-03,2024-07-05,0.0,34.34,PayPal
3785,434,2023-09-24,2023-09-30,0.0,23.11,Credit Card
3786,295,2023-01-27,2023-02-01,0.05,20.52,Wire
3787,127,2025-02-12,2025-02-14,0.0,37.16,Wire
3788,100,2025-04-20,2025-04-27,0.0,31.94,Wire
3789,257,2025-07-28,2025-07-30,0.0,37.2,Credit Card
3790,173,2025-01-01,2025-01-07,0.0,34.75,PayPal
3791,406,2023-04-13,2023-04-18,0.05,22.68,Debit
3792,167,2024-08-18,2024-08-21,0.0,36.17,Debit
3793,156,2025-08-30,2025-09-07,0.1,43.59,Debit
3794,19,2024-04-24,2024-04-28,0.1,12.11,Wire
3795,448,2023-04-10,2023-04-16,0.0,49.48,PayPal
3796,116,2023-06-01,2023-06-04,0.0,35.32,Debit
3797,229,2025-02-09,2025-02-18,0.0,36.38,PayPal
3798,231,2024-01-30,2024-02-08,0.0,12.62,Wire
3799,304,2024-01-18,2024-01-25,0.0,30.53,PayPal
3800,82,2023-03-29,2023-04-05,0.1,13.06,Wire
3801,433,2024-01-09,2024-01-13,0.0,29.42,PayPal
3802,108,2025-03-29,2025-04-05,0.0,24.43,PayPal
3803,26,2023-02-17,2023-02-21,0.15,27.97,Debit
3804,372,2025-06-09,2025-06-17,0.0,12.45,Credit Card
3805,472,2024-08-29,2024-08-31,0.0,24.47,Wire
3806,341,2023-11-09,2023-11-18,0.0,44.89,PayPal
3807,223,2023-03-16,2023-03-23,0.05,24.22,Credit Card
3808,4,2025-05-01,2025-05-09,0.0,20.78,Debit
3809,402,2023-06-16,2023-06-21,0.1,24.81,PayPal
3810,175,2023-06-08,2023-06-17,0.1,29.61,Wire
3811,198,2024-10-09,2024-10-18,0.05,10.02,Wire
3812,344,2024-08-19,2024-08-25,0.1,29.53,Debit
3813,59,2025-08-30,2025-09-06,0.0,35.61,Wire
3814,112,2024-01-14,2024-01-17,0.1,33.4,Debit
3815,291,2023-09-03,2023-09-06,0.0,34.77,Debit
3816,439,2023-11-23,2023-11-26,0.05,41.62,PayPal
3817,253,2024-11-09,2024-11-12,0.1,29.58,PayPal
3818,20,2025-06-12,2025-06-21,0.2,7.46,Credit Card
3819,306,2025-03-19,2025-03-26,0.0,22.24,Credit Card
3820,490,2025-07-21,2025-07-29,0.15,20.12,Debit
3821,184,2024-12-13,2024-12-17,0.1,33.24,Wire
3822,461,2024-01-30,2024-02-04,0.05,27.94,PayPal
3823,1,2024-07-11,2024-07-14,0.0,32.36,Wire
3824,142,2025-06-16,2025-06-22,0.0,13.22,PayPal
3825,170,2024-10-07,2024-10-09,0.0,49.18,PayPal
3826,485,2023-10-24,2023-11-01,0.0,27.72,PayPal
3827,176,2023-03-04,2023-03-12,0.05,41.8,Credit Card
3828,226,2024-03-18,2024-03-25,0.0,17.19,PayPal
3829,479,2025-04-28,2025-05-04,0.0,41.24,Credit Card
3830,155,2023-06-18,2023-06-23,0.05,7.38,Wire
3831,237,2025-07-03,2025-07-09,0.05,39.84,Wire
3832,375,2024-07-28,2024-08-04,0.05,48.35,Debit
3833,490,2025-04-06,2025-04-08,0.05,49.94,Wire
3834,202,2024-02-27,2024-03-07,0.0,28.67,Credit Card
3835,300,2025-03-14,2025-03-18,0.0,20.11,Credit Card
3836,476,2023-08-21,2023-08-30,0.0,47.77,Wire
3837,85,2024-07-10,2024-07-18,0.0,45.65,Debit
3838,430,2023-07-01,2023-07-03,0.0,38.0,Debit
3839,420,2024-04-11,2024-04-16,0.0,32.28,Wire
3840,266,2023-08-15,2023-08-21,0.0,28.16,Credit Card
3841,449,2025-09-04,2025-09-09,0.0,42.02,Credit Card
3842,320,2024-01-10,2024-01-15,0.1,27.2,Credit Card
3843,59,2023-07-04,2023-07-11,0.15,21.13,Credit Card
3844,381,2023-09-29,2023-10-01,0.0,5.93,Credit Card
3845,296,2023-08-07,2023-08-13,0.1,28.01,PayPal
3846,441,2025-06-18,2025-06-22,0.0,6.11,Wire
3847,451,2025-01-31,2025-02-03,0.1,33.95,Wire
3848,408,2025-09-18,2025-09-21,0.05,45.54,Wire
3849,143,2024-09-21,2024-09-26,0.0,18.98,PayPal
3850,81,2023-07-26,2023-07-31,0.05,24.05,PayPal
3851,162,2024-09-01,2024-09-10,0.0,22.78,Credit Card
3852,324,2023-06-20,2023-06-29,0.0,44.82,Credit Card
3853,125,2024-01-18,2024-01-24,0.0,30.97,Wire
3854,430,2024-12-04,2024-12-06,0.05,19.24,PayPal
3855,284,2024-03-07,2024-03-11,0.1,34.87,Credit Card
3856,152,2023-11-18,2023-11-26,0.05,8.59,PayPal
3857,25,2025-09-22,2025-09-27,0.0,30.96,PayPal
3858,19,2023-08-13,2023-08-16,0.15,48.81,PayPal
3859,400,2023-12-26,2024-01-02,0.05,19.78,Debit
3860,34,2025-07-20,2025-07-27,0.15,46.72,Wire
3861,196,2025-04-17,2025-04-21,0.0,24.86,PayPal
3862,36,2023-08-30,2023-09-07,0.05,39.31,Wire
3863,93,2023-01-05,2023-01-12,0.0,7.15,PayPal
3864,268,2024-10-23,2024-10-25,0.0,7.37,Credit Card
3865,109,2023-01-27,2023-02-03,0.1,46.26,Credit Card
3866,253,2025-02-19,2025-02-22,0.1,29.19,PayPal
3867,343,2024-09-10,2024-09-16,0.1,45.91,Wire
3868,89,2023-07-22,2023-07-25,0.1,10.0,Credit Card
3869,315,2024-11-15,2024-11-22,0.0,21.77,Wire
3870,330,2025-03-01,2025-03-09,0.0,15.93,PayPal
3871,144,2025-08-16,2025-08-22,0.05,26.51,PayPal
3872,232,2025-08-09,2025-08-16,0.0,20.93,Credit Card
3873,48,2024-04-10,2024-04-15,0.1,35.59,Credit Card
3874,434,2023-01-19,2023-01-22,0.0,36.97,Credit Card
3875,394,2023-10-11,2023-10-14,0.2,10.86,Wire
3876,106,2024-03-15,2024-03-20,0.15,23.01,Wire
3877,23,2024-10-18,2024-10-26,0.0,21.35,PayPal
3878,302,2023-03-11,2023-03-19,0.0,29.69,Credit Card
3879,316,2024-08-10,2024-08-18,0.05,8.39,Debit
3880,74,2025-04-05,2025-04-14,0.0,17.65,Debit
3881,39,2023-02-24,2023-03-01,0.0,27.8,Credit Card
3882,75,2024-07-30,2024-08-01,0.05,27.0,Credit Card
3883,429,2024-03-19,2024-03-24,0.0,12.83,Debit
3884,370,2023-07-17,2023-07-21,0.0,42.44,Credit Card
3885,229,2025-06-26,2025-06-28,0.05,23.3,PayPal
3886,112,2024-11-14,2024-11-23,0.05,23.45,Debit
3887,85,2024-06-07,2024-06-12,0.05,47.76,Debit
3888,405,2023-10-31,2023-11-09,0.0,39.8,Wire
3889,132,2025-05-07,2025-05-15,0.0,45.45,Wire
3890,486,2024-10-05,2024-10-07,0.0,31.66,Credit Card
3891,47,2023-05-17,2023-05-20,0.05,6.11,Debit
3892,69,2024-04-02,2024-04-07,0.0,8.65,Credit Card
3893,16,2025-09-16,2025-09-25,0.1,28.86,Credit Card
3894,227,2025-08-18,2025-08-20,0.0,36.24,Credit Card
3895,130,2024-12-29,2025-01-05,0.1,10.31,Credit Card
3896,379,2024-02-19,2024-02-22,0.0,22.4,Credit Card
3897,64,2023-06-07,2023-06-10,0.0,44.89,Debit
3898,347,2023-02-27,2023-03-03,0.0,30.08,Wire
3899,151,2023-12-25,2024-01-03,0.0,41.32,PayPal
3900,483,2025-08-04,2025-08-09,0.1,12.03,Wire
3901,400,2023-04-07,2023-04-15,0.15,49.45,Wire
3902,340,2025-07-13,2025-07-17,0.1,17.3,Debit
3903,322,2023-03-28,2023-04-04,0.1,48.64,PayPal
3904,453,2023-02-16,2023-02-21,0.1,33.04,Credit Card
3905,212,2024-10-21,2024-10-25,0.0,32.29,Wire
3906,38,2024-07-18,2024-07-23,0.0,21.53,Wire
3907,431,2024-11-15,2024-11-18,0.2,16.84,Credit Card
3908,445,2025-01-08,2025-01-16,0.0,41.93,Credit Card
3909,332,2024-02-24,2024-03-04,0.15,6.76,Debit
3910,352,2025-09-12,2025-09-16,0.0,44.92,Credit Card
3911,400,2023-05-19,2023-05-26,0.05,40.76,Wire
3912,119,2024-09-01,2024-09-10,0.1,27.85,Debit
3913,282,2023-01-03,2023-01-07,0.0,40.8,PayPal
3914,483,2024-02-05,2024-02-07,0.0,6.81,PayPal
3915,216,2024-09-27,2024-09-29,0.0,16.65,Credit Card
3916,418,2023-01-27,2023-02-02,0.05,6.61,PayPal
3917,279,2025-07-28,2025-07-31,0.0,10.41,Debit
3918,207,2025-05-13,2025-05-20,0.0,20.71,Wire
3919,250,2024-08-05,2024-08-10,0.05,48.75,Wire
3920,271,2025-07-01,2025-07-04,0.0,14.09,PayPal
3921,183,2024-11-29,2024-12-05,0.05,39.48,Wire
3922,419,2023-03-15,2023-03-23,0.0,36.53,Debit
3923,22,2024-03-03,2024-03-12,0.0,48.67,Wire
3924,70,2024-11-02,2024-11-05,0.15,12.44,Wire
3925,201,2024-08-11,2024-08-19,0.15,9.48,PayPal
3926,80,2023-01-10,2023-01-15,0.0,47.94,Credit Card
3927,80,2024-12-18,2024-12-24,0.0,18.35,Wire
3928,429,2023-04-08,2023-04-16,0.15,8.17,Wire
3929,436,2023-04-24,2023-05-02,0.0,21.99,Debit
3930,80,2023-11-08,2023-11-11,0.05,36.66,Wire
3931,311,2023-10-26,2023-10-29,0.0,20.64,Wire
3932,423,2024-01-31,2024-02-05,0.05,28.55,PayPal
3933,169,2023-09-23,2023-09-28,0.1,24.15,Credit Card
3934,161,2024-01-26,2024-01-31,0.0,33.33,Wire
3935,400,2023-06-15,2023-06-20,0.05,44.16,Wire
3936,470,2024-04-14,2024-04-16,0.1,13.56,PayPal
3937,182,2025-05-14,2025-05-23,0.05,41.04,Credit Card
3938,197,2023-02-16,2023-02-19,0.0,42.57,PayPal
3939,153,2024-06-23,2024-06-27,0.1,5.98,PayPal
3940,274,2024-06-22,2024-07-01,0.05,44.62,Credit Card
3941,69,2024-08-05,2024-08-12,0.0,37.34,Debit
3942,32,2025-09-05,2025-09-11,0.0,46.14,Credit Card
3943,248,2024-09-11,2024-09-14,0.0,9.11,PayPal
3944,476,2025-05-22,2025-05-27,0.0,8.8,Credit Card
3945,397,2023-03-30,2023-04-02,0.05,8.48,Debit
3946,428,2023-07-09,2023-07-11,0.0,46.6,Credit Card
3947,223,2024-05-06,2024-05-10,0.15,15.69,PayPal
3948,500,2025-01-18,2025-01-21,0.0,7.02,PayPal
3949,313,2025-01-08,2025-01-14,0.05,20.87,Debit
3950,477,2024-02-23,2024-02-28,0.0,24.68,PayPal
3951,457,2023-10-25,2023-10-31,0.05,37.91,Debit
3952,349,2024-03-23,2024-03-25,0.0,28.64,Credit Card
3953,77,2024-09-24,2024-09-28,0.15,24.09,Wire
3954,273,2024-04-10,2024-04-13,0.1,26.36,Credit Card
3955,285,2025-08-04,2025-08-07,0.05,11.21,Credit Card
3956,120,2023-04-19,2023-04-27,0.0,16.4,Wire
3957,60,2025-05-11,2025-05-15,0.0,6.57,PayPal
3958,14,2024-12-30,2025-01-04,0.0,27.23,PayPal
3959,256,2024-11-13,2024-11-15,0.05,16.29,PayPal
3960,63,2023-06-03,2023-06-11,0.0,10.4,Debit
3961,253,2024-10-30,2024-11-06,0.2,12.55,PayPal
3962,418,2025-06-01,2025-06-06,0.0,19.88,Debit
3963,319,2023-03-21,2023-03-29,0.0,7.75,Wire
3964,368,2025-01-10,2025-01-12,0.05,7.29,PayPal
3965,189,2023-01-21,2023-01-27,0.1,45.78,PayPal
3966,232,2023-11-12,2023-11-19,0.15,11.53,Wire
3967,245,2024-01-22,2024-01-24,0.0,6.63,PayPal
3968,22,2023-01-19,2023-01-27,0.0,22.04,Debit
3969,167,2024-08-25,2024-09-03,0.0,9.58,Debit
3970,239,2024-08-12,2024-08-20,0.0,24.21,PayPal
3971,147,2023-07-29,2023-08-05,0.05,11.87,Wire
3972,450,2025-05-19,2025-05-28,0.0,39.84,Wire
3973,155,2023-01-10,2023-01-12,0.15,22.58,PayPal
3974,333,2025-08-01,2025-08-07,0.1,33.18,Wire
3975,498,2024-01-12,2024-01-21,0.0,13.87,PayPal
3976,276,2025-03-01,2025-03-08,0.0,47.02,Wire
3977,136,2024-07-22,2024-07-29,0.0,19.87,Debit
3978,472,2023-05-29,2023-05-31,0.0,25.58,PayPal
3979,63,2025-01-02,2025-01-11,0.0,28.99,PayPal
3980,217,2024-04-23,2024-04-26,0.0,37.58,Credit Card
3981,237,2024-04-20,2024-04-25,0.0,28.57,PayPal
3982,165,2023-10-04,2023-10-06,0.05,42.46,Credit Card
3983,174,2024-11-17,2024-11-19,0.05,8.61,Wire
3984,259,2023-06-27,2023-06-30,0.1,24.97,Wire
3985,364,2023-02-24,2023-03-01,0.0,13.76,PayPal
3986,322,2024-10-09,2024-10-16,0.0,8.48,PayPal
3987,75,2025-08-16,2025-08-24,0.15,22.9,Debit
3988,256,2024-02-01,2024-02-05,0.05,9.18,Debit
3989,499,2024-06-08,2024-06-16,0.0,37.63,PayPal
3990,114,2025-04-21,2025-04-23,0.0,11.96,PayPal
3991,30,2024-03-30,2024-04-02,0.05,16.45,Wire
3992,37,2025-06-17,2025-06-19,0.15,13.13,PayPal
3993,422,2024-06-09,2024-06-18,0.0,30.45,Wire
3994,181,2024-01-22,2024-01-24,0.15,41.44,PayPal
3995,447,2025-04-12,2025-04-20,0.0,38.82,Wire
3996,178,2024-10-24,2024-10-30,0.0,18.16,Credit Card
3997,22,2023-04-26,2023-04-30,0.0,27.16,Wire
3998,308,2024-01-02,2024-01-04,0.0,16.15,PayPal
3999,48,2023-01-27,2023-02-01,0.05,10.45,PayPal
4000,265,2023-12-27,2024-01-03,0.0,22.63,Wire
4001,340,2023-05-06,2023-05-11,0.0,33.08,Wire
4002,263,2025-07-24,2025-08-02,0.0,25.11,PayPal
4003,306,2023-05-26,2023-05-29,0.1,30.25,Wire
4004,485,2023-12-06,2023-12-14,0.1,32.07,Credit Card
4005,113,2024-11-20,2024-11-26,0.0,7.79,Debit
4006,476,2023-10-25,2023-10-31,0.0,12.62,Debit
4007,458,2024-04-03,2024-04-10,0.0,31.28,Wire
4008,44,2023-11-28,2023-12-06,0.0,30.53,Wire
4009,89,2023-01-18,2023-01-23,0.0,36.43,Credit Card
4010,138,2024-12-01,2024-12-05,0.05,10.26,PayPal
4011,8,2024-04-06,2024-04-15,0.15,34.9,Credit Card
4012,360,2025-08-28,2025-08-31,0.0,13.57,Wire
4013,144,2025-05-18,2025-05-27,0.0,16.88,PayPal
4014,447,2025-09-23,2025-09-25,0.0,5.79,PayPal
4015,121,2024-02-09,2024-02-13,0.05,14.64,PayPal
4016,268,2025-04-16,2025-04-23,0.0,24.7,Wire
4017,193,2024-01-09,2024-01-17,0.05,13.14,PayPal
4018,293,2023-02-21,2023-03-02,0.0,26.12,PayPal
4019,442,2023-12-23,2024-01-01,0.05,37.24,Credit Card
4020,6,2024-04-02,2024-04-08,0.0,19.3,Credit Card
4021,411,2024-05-29,2024-06-03,0.0,12.28,Debit
4022,290,2023-10-20,2023-10-23,0.0,21.59,Wire
4023,388,2024-09-06,2024-09-13,0.0,41.68,Credit Card
4024,278,2024-04-08,2024-04-14,0.15,15.9,Debit
4025,375,2024-08-20,2024-08-29,0.0,27.54,Wire
4026,373,2024-04-09,2024-04-13,0.05,26.42,Debit
4027,177,2025-09-05,2025-09-10,0.1,43.94,Credit Card
4028,196,2023-11-12,2023-11-16,0.0,49.18,PayPal
4029,145,2023-03-24,2023-04-02,0.0,49.12,Credit Card
4030,126,2024-04-15,2024-04-18,0.0,39.35,Debit
4031,170,2023-03-04,2023-03-06,0.0,27.04,Debit
4032,332,2024-06-21,2024-06-30,0.0,20.71,PayPal
4033,483,2025-09-13,2025-09-21,0.0,46.4,Debit
4034,437,2024-03-14,2024-03-23,0.0,33.27,Debit
4035,402,2024-08-08,2024-08-17,0.0,48.91,Credit Card
4036,46,2024-03-14,2024-03-21,0.0,6.19,Debit
4037,389,2023-04-08,2023-04-12,0.15,49.81,Wire
4038,90,2024-03-05,2024-03-09,0.0,26.67,Debit
4039,96,2025-07-03,2025-07-12,0.0,47.03,Debit
4040,209,2023-04-30,2023-05-03,0.0,26.66,Debit
4041,82,2024-03-23,2024-04-01,0.05,25.3,Wire
4042,33,2023-01-24,2023-01-30,0.0,28.8,Wire
4043,168,2023-07-05,2023-07-13,0.0,47.15,Credit Card
4044,96,2024-07-18,2024-07-24,0.0,33.91,Wire
4045,377,2025-02-03,2025-02-12,0.0,11.07,Wire
4046,168,2025-02-13,2025-02-17,0.15,19.65,PayPal
4047,143,2024-08-04,2024-08-10,0.0,19.07,Debit
4048,109,2024-12-15,2024-12-17,0.0,14.11,PayPal
4049,437,2024-12-18,2024-12-23,0.0,38.62,Wire
4050,449,2024-02-03,2024-02-08,0.0,19.9,Credit Card
4051,259,2023-09-15,2023-09-20,0.0,41.41,Credit Card
4052,40,2025-09-24,2025-09-29,0.0,11.27,Debit
4053,164,2024-05-29,2024-06-06,0.0,26.6,PayPal
4054,23,2023-08-23,2023-08-27,0.15,15.82,PayPal
4055,442,2025-04-05,2025-04-14,0.0,32.43,PayPal
4056,442,2024-11-26,2024-12-04,0.05,12.77,Credit Card
4057,162,2023-10-29,2023-11-07,0.0,8.39,Credit Card
4058,244,2024-06-25,2024-07-01,0.15,38.27,Credit Card
4059,483,2023-11-01,2023-11-03,0.0,30.25,PayPal
4060,82,2024-09-29,2024-10-04,0.1,13.33,PayPal
4061,463,2025-04-28,2025-05-02,0.15,44.78,PayPal
4062,249,2024-10-05,2024-10-07,0.0,26.07,Credit Card
4063,190,2024-05-10,2024-05-15,0.1,11.23,Credit Card
4064,275,2025-04-04,2025-04-12,0.0,28.34,Credit Card
4065,240,2024-08-30,2024-09-06,0.2,25.51,PayPal
4066,500,2023-07-28,2023-08-03,0.0,43.56,Credit Card
4067,485,2024-08-05,2024-08-14,0.0,22.7,Wire
4068,205,2023-10-25,2023-10-31,0.0,20.99,PayPal
4069,168,2025-04-03,2025-04-10,0.15,33.84,Credit Card
4070,490,2023-01-05,2023-01-12,0.0,37.83,Debit
4071,216,2024-11-17,2024-11-22,0.1,40.28,PayPal
4072,100,2024-08-17,2024-08-26,0.2,31.16,Debit
4073,499,2024-02-23,2024-02-26,0.1,6.25,PayPal
4074,402,2023-06-01,2023-06-03,0.05,27.55,Wire
4075,466,2025-06-30,2025-07-06,0.05,32.68,PayPal
4076,52,2025-08-24,2025-09-02,0.15,47.62,Debit
4077,13,2025-02-23,2025-02-25,0.1,27.39,Credit Card
4078,231,2024-06-28,2024-07-03,0.0,21.33,Credit Card
4079,150,2025-03-14,2025-03-21,0.1,12.61,Debit
4080,81,2024-07-26,2024-07-29,0.1,16.03,Credit Card
4081,57,2023-04-07,2023-04-15,0.2,31.1,Wire
4082,283,2024-12-29,2025-01-07,0.05,27.27,PayPal
4083,81,2023-09-12,2023-09-16,0.1,15.66,Wire
4084,42,2025-02-26,2025-03-07,0.1,16.23,PayPal
4085,202,2024-04-29,2024-05-05,0.0,16.87,Credit Card
4086,108,2023-04-04,2023-04-12,0.05,44.33,Wire
4087,477,2025-04-17,2025-04-23,0.0,33.78,Wire
4088,144,2025-02-24,2025-02-28,0.0,12.83,Debit
4089,302,2024-12-22,2024-12-26,0.0,28.52,Debit
4090,462,2025-03-23,2025-03-29,0.15,43.46,Wire
4091,380,2024-09-27,2024-10-01,0.0,49.77,Credit Card
4092,199,2024-09-15,2024-09-17,0.0,42.58,Credit Card
4093,352,2025-06-08,2025-06-10,0.0,46.35,Debit
4094,190,2023-12-04,2023-12-07,0.0,25.16,Wire
4095,217,2023-11-17,2023-11-20,0.05,10.72,Debit
4096,273,2025-08-10,2025-08-14,0.0,30.63,Credit Card
4097,170,2024-03-04,2024-03-06,0.05,10.2,Debit
4098,496,2024-08-26,2024-09-01,0.05,8.84,PayPal
4099,427,2023-01-29,2023-02-02,0.0,39.8,Credit Card
4100,498,2024-02-20,2024-02-28,0.0,48.61,Debit
4101,372,2024-09-06,2024-09-08,0.05,39.83,PayPal
4102,336,2024-12-29,2025-01-01,0.15,21.19,Debit
4103,154,2025-09-18,2025-09-26,0.15,34.48,Debit
4104,415,2023-08-20,2023-08-25,0.0,12.1,PayPal
4105,135,2025-01-26,2025-02-03,0.0,11.88,Wire
4106,382,2024-04-13,2024-04-15,0.0,13.85,Wire
4107,447,2025-02-21,2025-02-23,0.1,26.16,Debit
4108,196,2023-02-05,2023-02-09,0.1,44.63,Debit
4109,218,2023-11-18,2023-11-23,0.0,40.68,PayPal
4110,167,2023-06-14,2023-06-22,0.0,28.14,PayPal
4111,376,2023-10-16,2023-10-22,0.0,12.14,Credit Card
4112,175,2024-11-03,2024-11-07,0.1,23.07,Credit Card
4113,407,2023-05-04,2023-05-11,0.05,30.62,Debit
4114,384,2025-08-05,2025-08-12,0.1,36.36,PayPal
4115,494,2024-05-05,2024-05-07,0.15,47.55,PayPal
4116,156,2024-02-05,2024-02-14,0.0,29.41,Debit
4117,60,2024-05-31,2024-06-06,0.0,18.55,Credit Card
4118,145,2025-04-06,2025-04-08,0.0,33.21,Wire
4119,336,2024-04-28,2024-05-01,0.05,42.36,Debit
4120,266,2024-06-11,2024-06-16,0.1,27.16,Debit
4121,414,2024-09-06,2024-09-14,0.15,16.63,Credit Card
4122,393,2024-07-26,2024-07-30,0.05,15.39,Credit Card
4123,311,2023-12-10,2023-12-18,0.0,31.11,Credit Card
4124,13,2023-01-25,2023-02-03,0.05,20.77,Wire
4125,83,2023-11-05,2023-11-10,0.0,10.03,Wire
4126,43,2024-02-08,2024-02-10,0.0,45.42,Wire
4127,70,2024-10-22,2024-10-27,0.05,45.93,Credit Card
4128,323,2025-09-22,2025-09-28,0.05,19.34,Debit
4129,170,2023-06-24,2023-06-28,0.15,16.97,PayPal
4130,194,2023-12-28,2023-12-30,0.0,14.37,PayPal
4131,493,2023-10-16,2023-10-19,0.0,44.57,Debit
4132,49,2024-08-22,2024-08-29,0.0,32.31,Debit
4133,493,2024-03-08,2024-03-10,0.05,43.19,PayPal
4134,169,2025-09-03,2025-09-07,0.0,35.45,PayPal
4135,215,2025-09-21,2025-09-23,0.05,14.8,Credit Card
4136,359,2023-10-17,2023-10-22,0.05,15.53,Wire
4137,124,2024-07-05,2024-07-11,0.0,24.29,PayPal
4138,336,2024-05-17,2024-05-19,0.0,40.47,Credit Card
4139,76,2024-04-10,2024-04-16,0.0,48.49,PayPal
4140,259,2024-04-21,2024-04-30,0.0,26.22,Debit
4141,393,2024-08-22,2024-08-24,0.1,38.59,Debit
4142,86,2024-12-11,2024-12-14,0.15,15.66,Debit
4143,238,2024-04-06,2024-04-13,0.0,9.06,PayPal
4144,47,2025-03-01,2025-03-10,0.1,49.92,Debit
4145,339,2024-06-14,2024-06-19,0.1,30.92,Credit Card
4146,35,2024-05-04,2024-05-10,0.05,22.8,PayPal
4147,473,2023-05-18,2023-05-25,0.0,7.48,PayPal
4148,458,2023-09-10,2023-09-12,0.0,12.02,Debit
4149,328,2023-08-26,2023-09-04,0.1,46.47,Debit
4150,107,2023-09-07,2023-09-16,0.0,46.18,Wire
4151,426,2023-05-31,2023-06-07,0.0,32.74,Debit
4152,216,2023-12-01,2023-12-09,0.15,30.77,Wire
4153,406,2023-06-06,2023-06-09,0.05,45.23,Wire
4154,252,2024-03-04,2024-03-11,0.1,8.97,Credit Card
4155,123,2024-10-14,2024-10-21,0.15,48.02,Credit Card
4156,442,2025-04-16,2025-04-22,0.15,18.31,Debit
4157,279,2023-05-29,2023-06-05,0.0,36.21,PayPal
4158,284,2024-01-30,2024-02-04,0.15,10.16,Wire
4159,105,2024-06-30,2024-07-02,0.1,16.87,Credit Card
4160,287,2024-08-15,2024-08-23,0.05,7.75,Credit Card
4161,381,2025-08-11,2025-08-14,0.1,22.13,PayPal
4162,19,2025-08-31,2025-09-09,0.0,35.38,Debit
4163,431,2023-03-25,2023-04-03,0.05,9.71,Credit Card
4164,445,2024-09-09,2024-09-15,0.0,39.07,Wire
4165,359,2023-08-26,2023-08-28,0.1,49.6,Credit Card
4166,2,2023-07-29,2023-08-03,0.05,41.6,Debit
4167,400,2025-02-10,2025-02-12,0.05,19.41,Debit
4168,380,2023-04-27,2023-04-30,0.0,6.4,Wire
4169,263,2025-09-22,2025-09-27,0.0,27.13,Debit
4170,118,2023-01-23,2023-01-25,0.0,47.9,Debit
4171,469,2025-08-27,2025-08-31,0.0,11.7,Credit Card
4172,103,2024-04-27,2024-05-03,0.0,12.06,Credit Card
4173,33,2023-02-04,2023-02-06,0.0,7.02,PayPal
4174,152,2024-10-20,2024-10-28,0.0,27.23,Wire
4175,230,2024-10-26,2024-10-30,0.0,19.44,Credit Card
4176,403,2023-12-29,2024-01-06,0.0,21.54,Wire
4177,202,2023-04-08,2023-04-13,0.05,47.15,Credit Card
4178,232,2025-08-30,2025-09-07,0.05,31.77,Debit
4179,21,2024-09-30,2024-10-06,0.0,46.98,Credit Card
4180,392,2023-06-19,2023-06-25,0.0,11.29,Wire
4181,270,2023-08-04,2023-08-11,0.05,27.72,Credit Card
4182,53,2024-05-10,2024-05-15,0.0,18.98,Wire
4183,209,2025-09-06,2025-09-13,0.1,18.71,Debit
4184,450,2024-10-28,2024-11-01,0.0,49.02,Wire
4185,19,2023-12-14,2023-12-22,0.1,31.04,Wire
4186,142,2023-11-12,2023-11-17,0.05,36.52,Credit Card
4187,363,2024-07-25,2024-07-30,0.15,25.94,Debit
4188,440,2025-01-02,2025-01-09,0.05,29.62,PayPal
4189,158,2023-03-17,2023-03-21,0.0,43.01,Debit
4190,363,2025-06-04,2025-06-09,0.0,6.38,PayPal
